 3200  1.0000E-01
   i   x             den           ener          pres          vel           cs
  819  2.046250E+00  2.985059E-02  4.261221E+03  8.480000E+01  4.916562E+00  6.880909E+01
  820  2.048750E+00  3.001594E-02  4.237889E+03  8.480280E+01  4.922613E+00  6.862044E+01
  821  2.051250E+00  3.018200E-02  4.214712E+03  8.480562E+01  4.928665E+00  6.843254E+01
  822  2.053750E+00  3.034878E-02  4.191690E+03  8.480846E+01  4.934717E+00  6.824539E+01
  823  2.056250E+00  3.051629E-02  4.168822E+03  8.481131E+01  4.940769E+00  6.805897E+01
  824  2.058750E+00  3.068452E-02  4.146106E+03  8.481419E+01  4.946822E+00  6.787330E+01
  825  2.061250E+00  3.085349E-02  4.123541E+03  8.481709E+01  4.952875E+00  6.768835E+01
  826  2.063750E+00  3.102318E-02  4.101127E+03  8.482001E+01  4.958929E+00  6.750413E+01
  827  2.066250E+00  3.119361E-02  4.078861E+03  8.482294E+01  4.964983E+00  6.732064E+01
  828  2.068750E+00  3.136478E-02  4.056743E+03  8.482590E+01  4.971038E+00  6.713786E+01
  829  2.071250E+00  3.153668E-02  4.034772E+03  8.482888E+01  4.977093E+00  6.695581E+01
  830  2.073750E+00  3.170932E-02  4.012946E+03  8.483187E+01  4.983148E+00  6.677446E+01
  831  2.076250E+00  3.188271E-02  3.991264E+03  8.483489E+01  4.989204E+00  6.659383E+01
  832  2.078750E+00  3.205684E-02  3.969726E+03  8.483792E+01  4.995260E+00  6.641390E+01
  833  2.081250E+00  3.223172E-02  3.948330E+03  8.484098E+01  5.001317E+00  6.623468E+01
  834  2.083750E+00  3.240736E-02  3.927074E+03  8.484406E+01  5.007374E+00  6.605615E+01
  835  2.086250E+00  3.258374E-02  3.905958E+03  8.484716E+01  5.013431E+00  6.587833E+01
  836  2.088750E+00  3.276088E-02  3.884981E+03  8.485027E+01  5.019489E+00  6.570119E+01
  837  2.091250E+00  3.293878E-02  3.864142E+03  8.485341E+01  5.025548E+00  6.552474E+01
  838  2.093750E+00  3.311743E-02  3.843440E+03  8.485657E+01  5.031607E+00  6.534897E+01
  839  2.096250E+00  3.329686E-02  3.822872E+03  8.485975E+01  5.037666E+00  6.517389E+01
  840  2.098750E+00  3.347704E-02  3.802440E+03  8.486296E+01  5.043726E+00  6.499949E+01
  841  2.101250E+00  3.365799E-02  3.782141E+03  8.486618E+01  5.049786E+00  6.482576E+01
  842  2.103750E+00  3.383972E-02  3.761974E+03  8.486942E+01  5.055847E+00  6.465270E+01
  843  2.106250E+00  3.402221E-02  3.741939E+03  8.487269E+01  5.061909E+00  6.448031E+01
  844  2.108750E+00  3.420548E-02  3.722034E+03  8.487598E+01  5.067970E+00  6.430858E+01
  845  2.111250E+00  3.438953E-02  3.702259E+03  8.487929E+01  5.074033E+00  6.413751E+01
  846  2.113750E+00  3.457436E-02  3.682612E+03  8.488262E+01  5.080095E+00  6.396711E+01
  847  2.116250E+00  3.475997E-02  3.663092E+03  8.488597E+01  5.086158E+00  6.379735E+01
  848  2.118750E+00  3.494636E-02  3.643699E+03  8.488935E+01  5.092222E+00  6.362825E+01
  849  2.121250E+00  3.513355E-02  3.624431E+03  8.489274E+01  5.098286E+00  6.345980E+01
  850  2.123750E+00  3.532152E-02  3.605288E+03  8.489616E+01  5.104351E+00  6.329199E+01
  851  2.126250E+00  3.551028E-02  3.586268E+03  8.489960E+01  5.110416E+00  6.312482E+01
  852  2.128750E+00  3.569984E-02  3.567372E+03  8.490307E+01  5.116482E+00  6.295829E+01
  853  2.131250E+00  3.589020E-02  3.548596E+03  8.490656E+01  5.122548E+00  6.279239E+01
  854  2.133750E+00  3.608136E-02  3.529942E+03  8.491007E+01  5.128615E+00  6.262713E+01
  855  2.136250E+00  3.627332E-02  3.511407E+03  8.491360E+01  5.134682E+00  6.246250E+01
  856  2.138750E+00  3.646608E-02  3.492992E+03  8.491716E+01  5.140749E+00  6.229849E+01
  857  2.141250E+00  3.665966E-02  3.474694E+03  8.492073E+01  5.146818E+00  6.213511E+01
  858  2.143750E+00  3.685404E-02  3.456514E+03  8.492434E+01  5.152886E+00  6.197234E+01
  859  2.146250E+00  3.704924E-02  3.438450E+03  8.492796E+01  5.158956E+00  6.181019E+01
  860  2.148750E+00  3.724525E-02  3.420501E+03  8.493161E+01  5.165025E+00  6.164865E+01
  861  2.151250E+00  3.744208E-02  3.402667E+03  8.493528E+01  5.171096E+00  6.148773E+01
  862  2.153750E+00  3.763973E-02  3.384946E+03  8.493898E+01  5.177166E+00  6.132741E+01
  863  2.156250E+00  3.783821E-02  3.367339E+03  8.494270E+01  5.183238E+00  6.116770E+01
  864  2.158750E+00  3.803751E-02  3.349843E+03  8.494645E+01  5.189310E+00  6.100859E+01
  865  2.161250E+00  3.823764E-02  3.332458E+03  8.495021E+01  5.195382E+00  6.085007E+01
  866  2.163750E+00  3.843860E-02  3.315184E+03  8.495401E+01  5.201455E+00  6.069215E+01
  867  2.166250E+00  3.864039E-02  3.298019E+03  8.495783E+01  5.207529E+00  6.053483E+01
  868  2.168750E+00  3.884302E-02  3.280963E+03  8.496167E+01  5.213603E+00  6.037809E+01
  869  2.171250E+00  3.904649E-02  3.264014E+03  8.496553E+01  5.219678E+00  6.022195E+01
  870  2.173750E+00  3.925080E-02  3.247173E+03  8.496943E+01  5.225753E+00  6.006638E+01
  871  2.176250E+00  3.945596E-02  3.230438E+03  8.497334E+01  5.231829E+00  5.991140E+01
  872  2.178750E+00  3.966196E-02  3.213808E+03  8.497728E+01  5.237905E+00  5.975699E+01
  873  2.181250E+00  3.986881E-02  3.197283E+03  8.498125E+01  5.243982E+00  5.960316E+01
  874  2.183750E+00  4.007651E-02  3.180862E+03  8.498524E+01  5.250059E+00  5.944991E+01
  875  2.186250E+00  4.028507E-02  3.164544E+03  8.498926E+01  5.256137E+00  5.929722E+01
  876  2.188750E+00  4.049449E-02  3.148328E+03  8.499330E+01  5.262216E+00  5.914510E+01
  877  2.191250E+00  4.070477E-02  3.132214E+03  8.499737E+01  5.268295E+00  5.899354E+01
  878  2.193750E+00  4.091591E-02  3.116201E+03  8.500147E+01  5.274375E+00  5.884255E+01
  879  2.196250E+00  4.112792E-02  3.100288E+03  8.500559E+01  5.280456E+00  5.869211E+01
  880  2.198750E+00  4.134079E-02  3.084474E+03  8.500974E+01  5.286537E+00  5.854224E+01
  881  2.201250E+00  4.155454E-02  3.068759E+03  8.501391E+01  5.292618E+00  5.839291E+01
  882  2.203750E+00  4.176916E-02  3.053142E+03  8.501811E+01  5.298701E+00  5.824414E+01
  883  2.206250E+00  4.198466E-02  3.037622E+03  8.502234E+01  5.304783E+00  5.809591E+01
  884  2.208750E+00  4.220104E-02  3.022198E+03  8.502659E+01  5.310867E+00  5.794823E+01
  885  2.211250E+00  4.241830E-02  3.006870E+03  8.503087E+01  5.316951E+00  5.780110E+01
  886  2.213750E+00  4.263644E-02  2.991637E+03  8.503518E+01  5.323036E+00  5.765450E+01
  887  2.216250E+00  4.285547E-02  2.976499E+03  8.503951E+01  5.329121E+00  5.750844E+01
  888  2.218750E+00  4.307540E-02  2.961454E+03  8.504387E+01  5.335207E+00  5.736292E+01
  889  2.221250E+00  4.329621E-02  2.946502E+03  8.504826E+01  5.341293E+00  5.721793E+01
  890  2.223750E+00  4.351793E-02  2.931643E+03  8.505268E+01  5.347381E+00  5.707347E+01
  891  2.226250E+00  4.374054E-02  2.916875E+03  8.505712E+01  5.353469E+00  5.692954E+01
  892  2.228750E+00  4.396405E-02  2.902198E+03  8.506159E+01  5.359557E+00  5.678613E+01
  893  2.231250E+00  4.418847E-02  2.887611E+03  8.506609E+01  5.365646E+00  5.664324E+01
  894  2.233750E+00  4.441380E-02  2.873115E+03  8.507062E+01  5.371736E+00  5.650088E+01
  895  2.236250E+00  4.464004E-02  2.858707E+03  8.507518E+01  5.377826E+00  5.635903E+01
  896  2.238750E+00  4.486719E-02  2.844387E+03  8.507977E+01  5.383918E+00  5.621770E+01
  897  2.241250E+00  4.509525E-02  2.830155E+03  8.508438E+01  5.390009E+00  5.607688E+01
  898  2.243750E+00  4.532424E-02  2.816010E+03  8.508902E+01  5.396102E+00  5.593658E+01
  899  2.246250E+00  4.555415E-02  2.801952E+03  8.509369E+01  5.402195E+00  5.579678E+01
  900  2.248750E+00  4.578498E-02  2.787980E+03  8.509839E+01  5.408289E+00  5.565748E+01
  901  2.251250E+00  4.601674E-02  2.774092E+03  8.510312E+01  5.414383E+00  5.551869E+01
  902  2.253750E+00  4.624943E-02  2.760290E+03  8.510788E+01  5.420478E+00  5.538040E+01
  903  2.256250E+00  4.648305E-02  2.746571E+03  8.511267E+01  5.426574E+00  5.524261E+01
  904  2.258750E+00  4.671761E-02  2.732936E+03  8.511749E+01  5.432671E+00  5.510531E+01
  905  2.261250E+00  4.695311E-02  2.719383E+03  8.512234E+01  5.438768E+00  5.496851E+01
  906  2.263750E+00  4.718955E-02  2.705913E+03  8.512721E+01  5.444866E+00  5.483220E+01
  907  2.266250E+00  4.742694E-02  2.692524E+03  8.513212E+01  5.450965E+00  5.469638E+01
  908  2.268750E+00  4.766527E-02  2.679217E+03  8.513706E+01  5.457064E+00  5.456104E+01
  909  2.271250E+00  4.790455E-02  2.665990E+03  8.514203E+01  5.463164E+00  5.442619E+01
  910  2.273750E+00  4.814479E-02  2.652842E+03  8.514703E+01  5.469265E+00  5.429183E+01
  911  2.276250E+00  4.838599E-02  2.639774E+03  8.515206E+01  5.475366E+00  5.415794E+01
  912  2.278750E+00  4.862814E-02  2.626785E+03  8.515712E+01  5.481469E+00  5.402453E+01
  913  2.281250E+00  4.887126E-02  2.613874E+03  8.516221E+01  5.487572E+00  5.389160E+01
  914  2.283750E+00  4.911535E-02  2.601040E+03  8.516734E+01  5.493675E+00  5.375914E+01
  915  2.286250E+00  4.936040E-02  2.588284E+03  8.517249E+01  5.499780E+00  5.362715E+01
  916  2.288750E+00  4.960642E-02  2.575604E+03  8.517768E+01  5.505885E+00  5.349563E+01
  917  2.291250E+00  4.985342E-02  2.563000E+03  8.518290E+01  5.511991E+00  5.336458E+01
  918  2.293750E+00  5.010140E-02  2.550472E+03  8.518815E+01  5.518098E+00  5.323399E+01
  919  2.296250E+00  5.035036E-02  2.538018E+03  8.519343E+01  5.524205E+00  5.310387E+01
  920  2.298750E+00  5.060030E-02  2.525639E+03  8.519874E+01  5.530313E+00  5.297420E+01
  921  2.301250E+00  5.085123E-02  2.513334E+03  8.520409E+01  5.536422E+00  5.284499E+01
  922  2.303750E+00  5.110315E-02  2.501102E+03  8.520947E+01  5.542532E+00  5.271624E+01
  923  2.306250E+00  5.135606E-02  2.488943E+03  8.521488E+01  5.548643E+00  5.258795E+01
  924  2.308750E+00  5.160997E-02  2.476856E+03  8.522032E+01  5.554754E+00  5.246011E+01
  925  2.311250E+00  5.186488E-02  2.464841E+03  8.522580E+01  5.560866E+00  5.233271E+01
  926  2.313750E+00  5.212079E-02  2.452898E+03  8.523131E+01  5.566979E+00  5.220577E+01
  927  2.316250E+00  5.237770E-02  2.441025E+03  8.523686E+01  5.573093E+00  5.207927E+01
  928  2.318750E+00  5.263563E-02  2.429222E+03  8.524243E+01  5.579207E+00  5.195321E+01
  929  2.321250E+00  5.289456E-02  2.417490E+03  8.524804E+01  5.585322E+00  5.182760E+01
  930  2.323750E+00  5.315451E-02  2.405826E+03  8.525369E+01  5.591438E+00  5.170242E+01
  931  2.326250E+00  5.341548E-02  2.394232E+03  8.525937E+01  5.597555E+00  5.157769E+01
  932  2.328750E+00  5.367747E-02  2.382706E+03  8.526508E+01  5.603673E+00  5.145339E+01
  933  2.331250E+00  5.394049E-02  2.371248E+03  8.527083E+01  5.609792E+00  5.132952E+01
  934  2.333750E+00  5.420453E-02  2.359857E+03  8.527661E+01  5.615911E+00  5.120608E+01
  935  2.336250E+00  5.446960E-02  2.348533E+03  8.528243E+01  5.622031E+00  5.108308E+01
  936  2.338750E+00  5.473571E-02  2.337276E+03  8.528828E+01  5.628152E+00  5.096050E+01
  937  2.341250E+00  5.500285E-02  2.326084E+03  8.529417E+01  5.634274E+00  5.083835E+01
  938  2.343750E+00  5.527103E-02  2.314958E+03  8.530009E+01  5.640397E+00  5.071662E+01
  939  2.346250E+00  5.554026E-02  2.303898E+03  8.530605E+01  5.646521E+00  5.059532E+01
  940  2.348750E+00  5.581053E-02  2.292902E+03  8.531204E+01  5.652645E+00  5.047444E+01
  941  2.351250E+00  5.608185E-02  2.281970E+03  8.531807E+01  5.658771E+00  5.035397E+01
  942  2.353750E+00  5.635423E-02  2.271102E+03  8.532414E+01  5.664897E+00  5.023392E+01
  943  2.356250E+00  5.662766E-02  2.260297E+03  8.533024E+01  5.671024E+00  5.011429E+01
  944  2.358750E+00  5.690215E-02  2.249556E+03  8.533638E+01  5.677152E+00  4.999506E+01
  945  2.361250E+00  5.717771E-02  2.238876E+03  8.534255E+01  5.683281E+00  4.987625E+01
  946  2.363750E+00  5.745433E-02  2.228259E+03  8.534876E+01  5.689410E+00  4.975785E+01
  947  2.366250E+00  5.773202E-02  2.217704E+03  8.535501E+01  5.695541E+00  4.963986E+01
  948  2.368750E+00  5.801078E-02  2.207209E+03  8.536130E+01  5.701673E+00  4.952227E+01
  949  2.371250E+00  5.829062E-02  2.196776E+03  8.536762E+01  5.707805E+00  4.940508E+01
  950  2.373750E+00  5.857154E-02  2.186403E+03  8.537398E+01  5.713938E+00  4.928830E+01
  951  2.376250E+00  5.885354E-02  2.176089E+03  8.538038E+01  5.720073E+00  4.917191E+01
  952  2.378750E+00  5.913663E-02  2.165836E+03  8.538681E+01  5.726208E+00  4.905593E+01
  953  2.381250E+00  5.942081E-02  2.155641E+03  8.539328E+01  5.732344E+00  4.894034E+01
  954  2.383750E+00  5.970608E-02  2.145505E+03  8.539980E+01  5.738481E+00  4.882514E+01
  955  2.386250E+00  5.999244E-02  2.135428E+03  8.540634E+01  5.744619E+00  4.871034E+01
  956  2.388750E+00  6.027991E-02  2.125408E+03  8.541293E+01  5.750758E+00  4.859593E+01
  957  2.391250E+00  6.056847E-02  2.115446E+03  8.541956E+01  5.756898E+00  4.848191E+01
  958  2.393750E+00  6.085815E-02  2.105541E+03  8.542623E+01  5.763039E+00  4.836828E+01
  959  2.396250E+00  6.114893E-02  2.095693E+03  8.543293E+01  5.769181E+00  4.825503E+01
  960  2.398750E+00  6.144083E-02  2.085901E+03  8.543968E+01  5.775323E+00  4.814217E+01
  961  2.401250E+00  6.173384E-02  2.076166E+03  8.544646E+01  5.781467E+00  4.802969E+01
  962  2.403750E+00  6.202798E-02  2.066486E+03  8.545328E+01  5.787612E+00  4.791759E+01
  963  2.406250E+00  6.232324E-02  2.056861E+03  8.546015E+01  5.793757E+00  4.780587E+01
  964  2.408750E+00  6.261962E-02  2.047291E+03  8.546705E+01  5.799904E+00  4.769452E+01
  965  2.411250E+00  6.291713E-02  2.037776E+03  8.547400E+01  5.806052E+00  4.758356E+01
  966  2.413750E+00  6.321578E-02  2.028314E+03  8.548098E+01  5.812201E+00  4.747297E+01
  967  2.416250E+00  6.351557E-02  2.018907E+03  8.548801E+01  5.818350E+00  4.736275E+01
  968  2.418750E+00  6.381649E-02  2.009553E+03  8.549507E+01  5.824501E+00  4.725290E+01
  969  2.421250E+00  6.411857E-02  2.000252E+03  8.550218E+01  5.830653E+00  4.714342E+01
  970  2.423750E+00  6.442178E-02  1.991003E+03  8.550933E+01  5.836805E+00  4.703431E+01
  971  2.426250E+00  6.472615E-02  1.981808E+03  8.551652E+01  5.842959E+00  4.692556E+01
  972  2.428750E+00  6.503168E-02  1.972664E+03  8.552375E+01  5.849114E+00  4.681718E+01
  973  2.431250E+00  6.533836E-02  1.963571E+03  8.553103E+01  5.855270E+00  4.670916E+01
  974  2.433750E+00  6.564621E-02  1.954530E+03  8.553834E+01  5.861427E+00  4.660151E+01
  975  2.436250E+00  6.595522E-02  1.945540E+03  8.554570E+01  5.867584E+00  4.649421E+01
  976  2.438750E+00  6.626540E-02  1.936601E+03  8.555310E+01  5.873743E+00  4.638727E+01
  977  2.441250E+00  6.657676E-02  1.927712E+03  8.556055E+01  5.879904E+00  4.628069E+01
  978  2.443750E+00  6.688929E-02  1.918873E+03  8.556803E+01  5.886065E+00  4.617446E+01
  979  2.446250E+00  6.720300E-02  1.910084E+03  8.557556E+01  5.892227E+00  4.606859E+01
  980  2.448750E+00  6.751789E-02  1.901344E+03  8.558314E+01  5.898390E+00  4.596307E+01
  981  2.451250E+00  6.783397E-02  1.892652E+03  8.559075E+01  5.904554E+00  4.585790E+01
  982  2.453750E+00  6.815125E-02  1.884010E+03  8.559842E+01  5.910720E+00  4.575308E+01
  983  2.456250E+00  6.846971E-02  1.875416E+03  8.560612E+01  5.916886E+00  4.564861E+01
  984  2.458750E+00  6.878938E-02  1.866870E+03  8.561387E+01  5.923054E+00  4.554448E+01
  985  2.461250E+00  6.911025E-02  1.858371E+03  8.562166E+01  5.929223E+00  4.544070E+01
  986  2.463750E+00  6.943232E-02  1.849920E+03  8.562950E+01  5.935393E+00  4.533726E+01
  987  2.466250E+00  6.975560E-02  1.841516E+03  8.563739E+01  5.941564E+00  4.523416E+01
  988  2.468750E+00  7.008010E-02  1.833159E+03  8.564531E+01  5.947736E+00  4.513140E+01
  989  2.471250E+00  7.040582E-02  1.824848E+03  8.565329E+01  5.953909E+00  4.502898E+01
  990  2.473750E+00  7.073275E-02  1.816584E+03  8.566131E+01  5.960084E+00  4.492690E+01
  991  2.476250E+00  7.106091E-02  1.808365E+03  8.566937E+01  5.966259E+00  4.482515E+01
  992  2.478750E+00  7.139030E-02  1.800192E+03  8.567748E+01  5.972436E+00  4.472374E+01
  993  2.481250E+00  7.172092E-02  1.792064E+03  8.568564E+01  5.978614E+00  4.462266E+01
  994  2.483750E+00  7.205277E-02  1.783981E+03  8.569385E+01  5.984793E+00  4.452192E+01
  995  2.486250E+00  7.238587E-02  1.775943E+03  8.570210E+01  5.990973E+00  4.442150E+01
  996  2.488750E+00  7.272021E-02  1.767949E+03  8.571039E+01  5.997155E+00  4.432141E+01
  997  2.491250E+00  7.305579E-02  1.759999E+03  8.571874E+01  6.003337E+00  4.422165E+01
  998  2.493750E+00  7.339263E-02  1.752093E+03  8.572713E+01  6.009521E+00  4.412221E+01
  999  2.496250E+00  7.373073E-02  1.744230E+03  8.573557E+01  6.015706E+00  4.402310E+01
 1000  2.498750E+00  7.407008E-02  1.736411E+03  8.574406E+01  6.021892E+00  4.392431E+01
 1001  2.501250E+00  7.441069E-02  1.728634E+03  8.575259E+01  6.028080E+00  4.382585E+01
 1002  2.503750E+00  7.475258E-02  1.720901E+03  8.576118E+01  6.034268E+00  4.372770E+01
 1003  2.506250E+00  7.509573E-02  1.713209E+03  8.576981E+01  6.040458E+00  4.362988E+01
 1004  2.508750E+00  7.544015E-02  1.705560E+03  8.577849E+01  6.046649E+00  4.353237E+01
 1005  2.511250E+00  7.578586E-02  1.697953E+03  8.578722E+01  6.052842E+00  4.343517E+01
 1006  2.513750E+00  7.613285E-02  1.690387E+03  8.579600E+01  6.059035E+00  4.333830E+01
 1007  2.516250E+00  7.648112E-02  1.682863E+03  8.580483E+01  6.065230E+00  4.324173E+01
 1008  2.518750E+00  7.683069E-02  1.675379E+03  8.581370E+01  6.071426E+00  4.314548E+01
 1009  2.521250E+00  7.718155E-02  1.667937E+03  8.582263E+01  6.077624E+00  4.304954E+01
 1010  2.523750E+00  7.753371E-02  1.660535E+03  8.583161E+01  6.083822E+00  4.295391E+01
 1011  2.526250E+00  7.788717E-02  1.653173E+03  8.584064E+01  6.090022E+00  4.285859E+01
 1012  2.528750E+00  7.824194E-02  1.645851E+03  8.584972E+01  6.096224E+00  4.276358E+01
 1013  2.531250E+00  7.859802E-02  1.638569E+03  8.585885E+01  6.102426E+00  4.266887E+01
 1014  2.533750E+00  7.895541E-02  1.631326E+03  8.586803E+01  6.108630E+00  4.257446E+01
 1015  2.536250E+00  7.931412E-02  1.624123E+03  8.587726E+01  6.114835E+00  4.248036E+01
 1016  2.538750E+00  7.967416E-02  1.616959E+03  8.588655E+01  6.121042E+00  4.238656E+01
 1017  2.541250E+00  8.003552E-02  1.609833E+03  8.589588E+01  6.127249E+00  4.229307E+01
 1018  2.543750E+00  8.039821E-02  1.602746E+03  8.590527E+01  6.133459E+00  4.219987E+01
 1019  2.546250E+00  8.076224E-02  1.595697E+03  8.591471E+01  6.139669E+00  4.210697E+01
 1020  2.548750E+00  8.112761E-02  1.588686E+03  8.592421E+01  6.145881E+00  4.201437E+01
 1021  2.551250E+00  8.149432E-02  1.581713E+03  8.593375E+01  6.152094E+00  4.192206E+01
 1022  2.553750E+00  8.186238E-02  1.574778E+03  8.594335E+01  6.158309E+00  4.183005E+01
 1023  2.556250E+00  8.223179E-02  1.567879E+03  8.595301E+01  6.164525E+00  4.173833E+01
 1024  2.558750E+00  8.260255E-02  1.561018E+03  8.596271E+01  6.170742E+00  4.164690E+01
 1025  2.561250E+00  8.297468E-02  1.554193E+03  8.597247E+01  6.176961E+00  4.155577E+01
 1026  2.563750E+00  8.334817E-02  1.547406E+03  8.598229E+01  6.183181E+00  4.146492E+01
 1027  2.566250E+00  8.372303E-02  1.540654E+03  8.599216E+01  6.189402E+00  4.137436E+01
 1028  2.568750E+00  8.409927E-02  1.533939E+03  8.600208E+01  6.195625E+00  4.128409E+01
 1029  2.571250E+00  8.447688E-02  1.527259E+03  8.601206E+01  6.201849E+00  4.119411E+01
 1030  2.573750E+00  8.485587E-02  1.520615E+03  8.602209E+01  6.208075E+00  4.110441E+01
 1031  2.576250E+00  8.523625E-02  1.514007E+03  8.603218E+01  6.214302E+00  4.101500E+01
 1032  2.578750E+00  8.561802E-02  1.507434E+03  8.604232E+01  6.220531E+00  4.092586E+01
 1033  2.581250E+00  8.600118E-02  1.500896E+03  8.605253E+01  6.226761E+00  4.083701E+01
 1034  2.583750E+00  8.638574E-02  1.494392E+03  8.606278E+01  6.232992E+00  4.074844E+01
 1035  2.586250E+00  8.677171E-02  1.487923E+03  8.607310E+01  6.239225E+00  4.066015E+01
 1036  2.588750E+00  8.715908E-02  1.481489E+03  8.608347E+01  6.245460E+00  4.057214E+01
 1037  2.591250E+00  8.754787E-02  1.475088E+03  8.609389E+01  6.251696E+00  4.048441E+01
 1038  2.593750E+00  8.793807E-02  1.468722E+03  8.610438E+01  6.257933E+00  4.039695E+01
 1039  2.596250E+00  8.832969E-02  1.462389E+03  8.611492E+01  6.264172E+00  4.030976E+01
 1040  2.598750E+00  8.872274E-02  1.456090E+03  8.612552E+01  6.270412E+00  4.022285E+01
 1041  2.601250E+00  8.911722E-02  1.449824E+03  8.613618E+01  6.276654E+00  4.013621E+01
 1042  2.603750E+00  8.951313E-02  1.443591E+03  8.614689E+01  6.282897E+00  4.004984E+01
 1043  2.606250E+00  8.991048E-02  1.437391E+03  8.615767E+01  6.289142E+00  3.996375E+01
 1044  2.608750E+00  9.030927E-02  1.431223E+03  8.616850E+01  6.295389E+00  3.987792E+01
 1045  2.611250E+00  9.070951E-02  1.425089E+03  8.617939E+01  6.301637E+00  3.979236E+01
