# Michel's model for spherical accretion 
# Model parameters: gamma = 1.66666666667 , a_inf = 0.1
# a_max = 0.816496580927726
# Critical values: r_c = 8.764591432592345 , v_c = 0.2388466554014666
#                  a_c = 0.26234899513180043 , rho_c = 20.786366315996407
# Accretion rate: alpha = 381.3827910248174
# Units: length = M, velocity = c, density = rho_inf
# Columns: radius, density, velocity, sound_speed
1.139098e+01 1.534938e+01 5.774749e-01 1.914910e-01 2.394010e-01 -3.462932e-02 -2.945728e-02 3.193878e-02 1.000510e+00
1.145990e+01 1.524428e+01 5.708996e-01 1.904990e-01 2.389002e-01 -3.449341e-02 -2.936805e-02 3.182773e-02 1.000507e+00
1.152882e+01 1.514059e+01 5.644427e-01 1.895171e-01 2.384037e-01 -3.435812e-02 -2.927887e-02 3.171698e-02 1.000503e+00
1.159774e+01 1.503830e+01 5.581014e-01 1.885451e-01 2.379113e-01 -3.422344e-02 -2.918974e-02 3.160654e-02 1.000500e+00
1.166667e+01 1.493738e+01 5.518728e-01 1.875828e-01 2.374231e-01 -3.408937e-02 -2.910068e-02 3.149641e-02 1.000496e+00
1.173559e+01 1.483779e+01 5.457543e-01 1.866302e-01 2.369388e-01 -3.395591e-02 -2.901168e-02 3.138659e-02 1.000493e+00
1.180451e+01 1.473952e+01 5.397434e-01 1.856871e-01 2.364586e-01 -3.382305e-02 -2.892276e-02 3.127709e-02 1.000489e+00
1.187343e+01 1.464254e+01 5.338373e-01 1.847532e-01 2.359823e-01 -3.369081e-02 -2.883393e-02 3.116790e-02 1.000486e+00
1.194236e+01 1.454682e+01 5.280338e-01 1.838286e-01 2.355099e-01 -3.355917e-02 -2.874518e-02 3.105904e-02 1.000483e+00
1.201128e+01 1.445234e+01 5.223304e-01 1.829130e-01 2.350413e-01 -3.342813e-02 -2.865652e-02 3.095051e-02 1.000479e+00
1.208020e+01 1.435908e+01 5.167248e-01 1.820062e-01 2.345765e-01 -3.329769e-02 -2.856797e-02 3.084230e-02 1.000476e+00
